Measurement number,Cluster number,Indices number,X-coordinate [mm],Y-coordinate [mm],Z-coordinate [mm],Row number,Column number,Slice number
2691,1,2691,-12,7,0,65,27,1
2692,1,2692,-12,7.5,0,66,27,1
2693,1,2693,-12,8,0,67,27,1
2694,1,2694,-12,8.5,0,68,27,1
2695,1,2695,-12,9,0,69,27,1
2696,1,2696,-12,9.5,0,70,27,1
2697,1,2697,-12,10,0,71,27,1
2698,1,2698,-12,10.5,0,72,27,1
2699,1,2699,-12,11,0,73,27,1
2700,1,2700,-12,11.5,0,74,27,1
2701,1,2701,-12,12,0,75,27,1
2702,1,2702,-12,12.5,0,76,27,1
2703,1,2703,-12,13,0,77,27,1
2704,1,2704,-12,13.5,0,78,27,1
2705,1,2705,-12,14,0,79,27,1
2706,1,2706,-12,14.5,0,80,27,1
2707,1,2707,-12,15,0,81,27,1
2708,1,2708,-12,15.5,0,82,27,1
2709,1,2709,-12,16,0,83,27,1
2710,1,2710,-12,16.5,0,84,27,1
2711,1,2711,-12,17,0,85,27,1
2712,1,2712,-12,17.5,0,86,27,1
2713,1,2713,-12,18,0,87,27,1
2714,1,2714,-12,18.5,0,88,27,1
2715,1,2715,-12,19,0,89,27,1
2716,1,2716,-12,19.5,0,90,27,1
2717,1,2717,-12,20,0,91,27,1
2718,1,2718,-12,20.5,0,92,27,1
2719,1,2719,-12,21,0,93,27,1
2720,1,2720,-12,21.5,0,94,27,1
2721,1,2721,-12,22,0,95,27,1
2722,1,2722,-12,22.5,0,96,27,1
2723,1,2723,-12,23,0,97,27,1
2724,1,2724,-12,23.5,0,98,27,1
2725,1,2725,-12,24,0,99,27,1
2726,1,2726,-12,24.5,0,100,27,1
2727,1,2727,-12,25,0,101,27,1
2728,1,2728,-11.5,-25,0,1,28,1
2729,1,2729,-11.5,-24.5,0,2,28,1
2730,1,2730,-11.5,-24,0,3,28,1
2731,1,2731,-11.5,-23.5,0,4,28,1
2732,1,2732,-11.5,-23,0,5,28,1
2733,1,2733,-11.5,-22.5,0,6,28,1
2734,1,2734,-11.5,-22,0,7,28,1
2735,1,2735,-11.5,-21.5,0,8,28,1
2736,1,2736,-11.5,-21,0,9,28,1
2737,1,2737,-11.5,-20.5,0,10,28,1
2738,1,2738,-11.5,-20,0,11,28,1
2739,1,2739,-11.5,-19.5,0,12,28,1
2740,1,2740,-11.5,-19,0,13,28,1
2741,1,2741,-11.5,-18.5,0,14,28,1
2742,1,2742,-11.5,-18,0,15,28,1
2743,1,2743,-11.5,-17.5,0,16,28,1
2744,1,2744,-11.5,-17,0,17,28,1
2745,1,2745,-11.5,-16.5,0,18,28,1
2746,1,2746,-11.5,-16,0,19,28,1
2747,1,2747,-11.5,-15.5,0,20,28,1
2748,1,2748,-11.5,-15,0,21,28,1
2749,1,2749,-11.5,-14.5,0,22,28,1
2750,1,2750,-11.5,-14,0,23,28,1
2751,1,2751,-11.5,-13.5,0,24,28,1
2752,1,2752,-11.5,-13,0,25,28,1
2753,1,2753,-11.5,-12.5,0,26,28,1
2754,1,2754,-11.5,-12,0,27,28,1
2755,1,2755,-11.5,-11.5,0,28,28,1
2756,1,2756,-11.5,-11,0,29,28,1
2757,1,2757,-11.5,-10.5,0,30,28,1
2758,1,2758,-11.5,-10,0,31,28,1
2759,1,2759,-11.5,-9.5,0,32,28,1
2760,1,2760,-11.5,-9,0,33,28,1
2761,1,2761,-11.5,-8.5,0,34,28,1
2762,1,2762,-11.5,-8,0,35,28,1
2763,1,2763,-11.5,-7.5,0,36,28,1
2764,1,2764,-11.5,-7,0,37,28,1
2765,1,2765,-11.5,-6.5,0,38,28,1
2766,1,2766,-11.5,-6,0,39,28,1
2767,1,2767,-11.5,-5.5,0,40,28,1
2768,1,2768,-11.5,-5,0,41,28,1
2769,1,2769,-11.5,-4.5,0,42,28,1
2770,1,2770,-11.5,-4,0,43,28,1
2771,1,2771,-11.5,-3.5,0,44,28,1
2772,1,2772,-11.5,-3,0,45,28,1
2773,1,2773,-11.5,-2.5,0,46,28,1
2774,1,2774,-11.5,-2,0,47,28,1
2775,1,2775,-11.5,-1.5,0,48,28,1
2776,1,2776,-11.5,-1,0,49,28,1
2777,1,2777,-11.5,-0.5,0,50,28,1
2778,1,2778,-11.5,0,0,51,28,1
2779,1,2779,-11.5,0.5,0,52,28,1
2780,1,2780,-11.5,1,0,53,28,1
2781,1,2781,-11.5,1.5,0,54,28,1
2782,1,2782,-11.5,2,0,55,28,1
2783,1,2783,-11.5,2.5,0,56,28,1
2784,1,2784,-11.5,3,0,57,28,1
2785,1,2785,-11.5,3.5,0,58,28,1
2786,1,2786,-11.5,4,0,59,28,1
2787,1,2787,-11.5,4.5,0,60,28,1
2788,1,2788,-11.5,5,0,61,28,1
2789,1,2789,-11.5,5.5,0,62,28,1
2790,1,2790,-11.5,6,0,63,28,1
2791,1,2791,-11.5,6.5,0,64,28,1
2792,1,2792,-11.5,7,0,65,28,1
2793,1,2793,-11.5,7.5,0,66,28,1
2794,1,2794,-11.5,8,0,67,28,1
2795,1,2795,-11.5,8.5,0,68,28,1
2796,1,2796,-11.5,9,0,69,28,1
2797,1,2797,-11.5,9.5,0,70,28,1
2798,1,2798,-11.5,10,0,71,28,1
2799,1,2799,-11.5,10.5,0,72,28,1
2800,1,2800,-11.5,11,0,73,28,1
2801,1,2801,-11.5,11.5,0,74,28,1
2802,1,2802,-11.5,12,0,75,28,1
2803,1,2803,-11.5,12.5,0,76,28,1
2804,1,2804,-11.5,13,0,77,28,1
2805,1,2805,-11.5,13.5,0,78,28,1
2806,1,2806,-11.5,14,0,79,28,1
2807,1,2807,-11.5,14.5,0,80,28,1
2808,1,2808,-11.5,15,0,81,28,1
2809,1,2809,-11.5,15.5,0,82,28,1
2810,1,2810,-11.5,16,0,83,28,1
2811,1,2811,-11.5,16.5,0,84,28,1
2812,1,2812,-11.5,17,0,85,28,1
2813,1,2813,-11.5,17.5,0,86,28,1
2814,1,2814,-11.5,18,0,87,28,1
2815,1,2815,-11.5,18.5,0,88,28,1
2816,1,2816,-11.5,19,0,89,28,1
2817,1,2817,-11.5,19.5,0,90,28,1
2818,1,2818,-11.5,20,0,91,28,1
2819,1,2819,-11.5,20.5,0,92,28,1
2820,1,2820,-11.5,21,0,93,28,1
2821,1,2821,-11.5,21.5,0,94,28,1
2822,1,2822,-11.5,22,0,95,28,1
2823,1,2823,-11.5,22.5,0,96,28,1
2824,1,2824,-11.5,23,0,97,28,1
2825,1,2825,-11.5,23.5,0,98,28,1
2826,1,2826,-11.5,24,0,99,28,1
2827,1,2827,-11.5,24.5,0,100,28,1
2828,1,2828,-11.5,25,0,101,28,1
2829,1,2829,-11,-25,0,1,29,1
2830,1,2830,-11,-24.5,0,2,29,1
2831,1,2831,-11,-24,0,3,29,1
2832,1,2832,-11,-23.5,0,4,29,1
2833,1,2833,-11,-23,0,5,29,1
2834,1,2834,-11,-22.5,0,6,29,1
2835,1,2835,-11,-22,0,7,29,1
2836,1,2836,-11,-21.5,0,8,29,1
2837,1,2837,-11,-21,0,9,29,1
2838,1,2838,-11,-20.5,0,10,29,1
2839,1,2839,-11,-20,0,11,29,1
2840,1,2840,-11,-19.5,0,12,29,1
2841,1,2841,-11,-19,0,13,29,1
2842,1,2842,-11,-18.5,0,14,29,1
2843,1,2843,-11,-18,0,15,29,1
2844,1,2844,-11,-17.5,0,16,29,1
2845,1,2845,-11,-17,0,17,29,1
2846,1,2846,-11,-16.5,0,18,29,1
2847,1,2847,-11,-16,0,19,29,1
2848,1,2848,-11,-15.5,0,20,29,1
2849,1,2849,-11,-15,0,21,29,1
2850,1,2850,-11,-14.5,0,22,29,1
2851,1,2851,-11,-14,0,23,29,1
2852,1,2852,-11,-13.5,0,24,29,1
2853,1,2853,-11,-13,0,25,29,1
2854,1,2854,-11,-12.5,0,26,29,1
2855,1,2855,-11,-12,0,27,29,1
2856,1,2856,-11,-11.5,0,28,29,1
2857,1,2857,-11,-11,0,29,29,1
2858,1,2858,-11,-10.5,0,30,29,1
2859,1,2859,-11,-10,0,31,29,1
2860,1,2860,-11,-9.5,0,32,29,1
2861,1,2861,-11,-9,0,33,29,1
2862,1,2862,-11,-8.5,0,34,29,1
2863,1,2863,-11,-8,0,35,29,1
2864,1,2864,-11,-7.5,0,36,29,1
2865,1,2865,-11,-7,0,37,29,1
2866,1,2866,-11,-6.5,0,38,29,1
2867,1,2867,-11,-6,0,39,29,1
2868,1,2868,-11,-5.5,0,40,29,1
2869,1,2869,-11,-5,0,41,29,1
2870,1,2870,-11,-4.5,0,42,29,1
2871,1,2871,-11,-4,0,43,29,1
2872,1,2872,-11,-3.5,0,44,29,1
2873,1,2873,-11,-3,0,45,29,1
2874,1,2874,-11,-2.5,0,46,29,1
2875,1,2875,-11,-2,0,47,29,1
2876,1,2876,-11,-1.5,0,48,29,1
2877,1,2877,-11,-1,0,49,29,1
2878,1,2878,-11,-0.5,0,50,29,1
2879,1,2879,-11,0,0,51,29,1
2880,1,2880,-11,0.5,0,52,29,1
2881,1,2881,-11,1,0,53,29,1
2882,1,2882,-11,1.5,0,54,29,1
2883,1,2883,-11,2,0,55,29,1
2884,1,2884,-11,2.5,0,56,29,1
2885,1,2885,-11,3,0,57,29,1
2886,1,2886,-11,3.5,0,58,29,1
2887,1,2887,-11,4,0,59,29,1
2888,1,2888,-11,4.5,0,60,29,1
2889,1,2889,-11,5,0,61,29,1
2890,1,2890,-11,5.5,0,62,29,1
2891,1,2891,-11,6,0,63,29,1
2892,1,2892,-11,6.5,0,64,29,1
2893,1,2893,-11,7,0,65,29,1
2894,1,2894,-11,7.5,0,66,29,1
2895,1,2895,-11,8,0,67,29,1
2896,1,2896,-11,8.5,0,68,29,1
2897,1,2897,-11,9,0,69,29,1
2898,1,2898,-11,9.5,0,70,29,1
2899,1,2899,-11,10,0,71,29,1
2900,1,2900,-11,10.5,0,72,29,1
2901,1,2901,-11,11,0,73,29,1
2902,1,2902,-11,11.5,0,74,29,1
2903,1,2903,-11,12,0,75,29,1
2904,1,2904,-11,12.5,0,76,29,1
2905,1,2905,-11,13,0,77,29,1
2906,1,2906,-11,13.5,0,78,29,1
2907,1,2907,-11,14,0,79,29,1
2908,1,2908,-11,14.5,0,80,29,1
2909,1,2909,-11,15,0,81,29,1
2910,1,2910,-11,15.5,0,82,29,1
2911,1,2911,-11,16,0,83,29,1
2912,1,2912,-11,16.5,0,84,29,1
2913,1,2913,-11,17,0,85,29,1
2914,1,2914,-11,17.5,0,86,29,1
2915,1,2915,-11,18,0,87,29,1
2916,1,2916,-11,18.5,0,88,29,1
2917,1,2917,-11,19,0,89,29,1
2918,1,2918,-11,19.5,0,90,29,1
2919,1,2919,-11,20,0,91,29,1
2920,1,2920,-11,20.5,0,92,29,1
2921,1,2921,-11,21,0,93,29,1
2922,1,2922,-11,21.5,0,94,29,1
2923,1,2923,-11,22,0,95,29,1
2924,1,2924,-11,22.5,0,96,29,1
2925,1,2925,-11,23,0,97,29,1
2926,1,2926,-11,23.5,0,98,29,1
2927,1,2927,-11,24,0,99,29,1
2928,1,2928,-11,24.5,0,100,29,1
2929,1,2929,-11,25,0,101,29,1
2930,1,2930,-10.5,-25,0,1,30,1
2931,1,2931,-10.5,-24.5,0,2,30,1
2932,1,2932,-10.5,-24,0,3,30,1
2933,1,2933,-10.5,-23.5,0,4,30,1
2934,1,2934,-10.5,-23,0,5,30,1
2935,1,2935,-10.5,-22.5,0,6,30,1
2936,1,2936,-10.5,-22,0,7,30,1
2937,1,2937,-10.5,-21.5,0,8,30,1
2938,1,2938,-10.5,-21,0,9,30,1
2939,1,2939,-10.5,-20.5,0,10,30,1
2940,1,2940,-10.5,-20,0,11,30,1
2941,1,2941,-10.5,-19.5,0,12,30,1
2942,1,2942,-10.5,-19,0,13,30,1
2943,1,2943,-10.5,-18.5,0,14,30,1
2944,1,2944,-10.5,-18,0,15,30,1
2945,1,2945,-10.5,-17.5,0,16,30,1
2946,1,2946,-10.5,-17,0,17,30,1
2947,1,2947,-10.5,-16.5,0,18,30,1
2948,1,2948,-10.5,-16,0,19,30,1
2949,1,2949,-10.5,-15.5,0,20,30,1
2950,1,2950,-10.5,-15,0,21,30,1
2951,1,2951,-10.5,-14.5,0,22,30,1
2952,1,2952,-10.5,-14,0,23,30,1
2953,1,2953,-10.5,-13.5,0,24,30,1
2954,1,2954,-10.5,-13,0,25,30,1
2955,1,2955,-10.5,-12.5,0,26,30,1
2956,1,2956,-10.5,-12,0,27,30,1
2957,1,2957,-10.5,-11.5,0,28,30,1
2958,1,2958,-10.5,-11,0,29,30,1
2959,1,2959,-10.5,-10.5,0,30,30,1
2960,1,2960,-10.5,-10,0,31,30,1
2961,1,2961,-10.5,-9.5,0,32,30,1
2962,1,2962,-10.5,-9,0,33,30,1
2963,1,2963,-10.5,-8.5,0,34,30,1
2964,1,2964,-10.5,-8,0,35,30,1
2965,1,2965,-10.5,-7.5,0,36,30,1
2966,1,2966,-10.5,-7,0,37,30,1
2967,1,2967,-10.5,-6.5,0,38,30,1
2968,1,2968,-10.5,-6,0,39,30,1
2969,1,2969,-10.5,-5.5,0,40,30,1
2970,1,2970,-10.5,-5,0,41,30,1
2971,1,2971,-10.5,-4.5,0,42,30,1
2972,1,2972,-10.5,-4,0,43,30,1
2973,1,2973,-10.5,-3.5,0,44,30,1
2974,1,2974,-10.5,-3,0,45,30,1
2975,1,2975,-10.5,-2.5,0,46,30,1
2976,1,2976,-10.5,-2,0,47,30,1
2977,1,2977,-10.5,-1.5,0,48,30,1
2978,1,2978,-10.5,-1,0,49,30,1
2979,1,2979,-10.5,-0.5,0,50,30,1
2980,1,2980,-10.5,0,0,51,30,1
2981,1,2981,-10.5,0.5,0,52,30,1
2982,1,2982,-10.5,1,0,53,30,1
2983,1,2983,-10.5,1.5,0,54,30,1
2984,1,2984,-10.5,2,0,55,30,1
2985,1,2985,-10.5,2.5,0,56,30,1
2986,1,2986,-10.5,3,0,57,30,1
2987,1,2987,-10.5,3.5,0,58,30,1
2988,1,2988,-10.5,4,0,59,30,1
2989,1,2989,-10.5,4.5,0,60,30,1
2990,1,2990,-10.5,5,0,61,30,1
2991,1,2991,-10.5,5.5,0,62,30,1
2992,1,2992,-10.5,6,0,63,30,1
2993,1,2993,-10.5,6.5,0,64,30,1
2994,1,2994,-10.5,7,0,65,30,1
2995,1,2995,-10.5,7.5,0,66,30,1
2996,1,2996,-10.5,8,0,67,30,1
2997,1,2997,-10.5,8.5,0,68,30,1
2998,1,2998,-10.5,9,0,69,30,1
2999,1,2999,-10.5,9.5,0,70,30,1
3000,1,3000,-10.5,10,0,71,30,1
3001,1,3001,-10.5,10.5,0,72,30,1
3002,1,3002,-10.5,11,0,73,30,1
3003,1,3003,-10.5,11.5,0,74,30,1
3004,1,3004,-10.5,12,0,75,30,1
3005,1,3005,-10.5,12.5,0,76,30,1
3006,1,3006,-10.5,13,0,77,30,1
3007,1,3007,-10.5,13.5,0,78,30,1
3008,1,3008,-10.5,14,0,79,30,1
3009,1,3009,-10.5,14.5,0,80,30,1
3010,1,3010,-10.5,15,0,81,30,1
3011,1,3011,-10.5,15.5,0,82,30,1
3012,1,3012,-10.5,16,0,83,30,1
3013,1,3013,-10.5,16.5,0,84,30,1
3014,1,3014,-10.5,17,0,85,30,1
3015,1,3015,-10.5,17.5,0,86,30,1
3016,1,3016,-10.5,18,0,87,30,1
3017,1,3017,-10.5,18.5,0,88,30,1
3018,1,3018,-10.5,19,0,89,30,1
3019,1,3019,-10.5,19.5,0,90,30,1
3020,1,3020,-10.5,20,0,91,30,1
3021,1,3021,-10.5,20.5,0,92,30,1
3022,1,3022,-10.5,21,0,93,30,1
3023,1,3023,-10.5,21.5,0,94,30,1
3024,1,3024,-10.5,22,0,95,30,1
3025,1,3025,-10.5,22.5,0,96,30,1
3026,1,3026,-10.5,23,0,97,30,1
3027,1,3027,-10.5,23.5,0,98,30,1
3028,1,3028,-10.5,24,0,99,30,1
3029,1,3029,-10.5,24.5,0,100,30,1
3030,1,3030,-10.5,25,0,101,30,1
3031,1,3031,-10,-25,0,1,31,1
3032,1,3032,-10,-24.5,0,2,31,1
3033,1,3033,-10,-24,0,3,31,1
3034,1,3034,-10,-23.5,0,4,31,1
3035,1,3035,-10,-23,0,5,31,1
3036,1,3036,-10,-22.5,0,6,31,1
3037,1,3037,-10,-22,0,7,31,1
3038,1,3038,-10,-21.5,0,8,31,1
3039,1,3039,-10,-21,0,9,31,1
3040,1,3040,-10,-20.5,0,10,31,1
3041,1,3041,-10,-20,0,11,31,1
3042,1,3042,-10,-19.5,0,12,31,1
3043,1,3043,-10,-19,0,13,31,1
3044,1,3044,-10,-18.5,0,14,31,1
3045,1,3045,-10,-18,0,15,31,1
3046,1,3046,-10,-17.5,0,16,31,1
3047,1,3047,-10,-17,0,17,31,1
3048,1,3048,-10,-16.5,0,18,31,1
3049,1,3049,-10,-16,0,19,31,1
3050,1,3050,-10,-15.5,0,20,31,1
3051,1,3051,-10,-15,0,21,31,1
3052,1,3052,-10,-14.5,0,22,31,1
3053,1,3053,-10,-14,0,23,31,1
3054,1,3054,-10,-13.5,0,24,31,1
3055,1,3055,-10,-13,0,25,31,1
3056,1,3056,-10,-12.5,0,26,31,1
3057,1,3057,-10,-12,0,27,31,1
3058,1,3058,-10,-11.5,0,28,31,1
3059,1,3059,-10,-11,0,29,31,1
3060,1,3060,-10,-10.5,0,30,31,1
3061,1,3061,-10,-10,0,31,31,1
3062,1,3062,-10,-9.5,0,32,31,1
3063,1,3063,-10,-9,0,33,31,1
3064,1,3064,-10,-8.5,0,34,31,1
3065,1,3065,-10,-8,0,35,31,1
3066,1,3066,-10,-7.5,0,36,31,1
3067,1,3067,-10,-7,0,37,31,1
3068,1,3068,-10,-6.5,0,38,31,1
3069,1,3069,-10,-6,0,39,31,1
3070,1,3070,-10,-5.5,0,40,31,1
3071,1,3071,-10,-5,0,41,31,1
3072,1,3072,-10,-4.5,0,42,31,1
3073,1,3073,-10,-4,0,43,31,1
3074,1,3074,-10,-3.5,0,44,31,1
3075,1,3075,-10,-3,0,45,31,1
3076,1,3076,-10,-2.5,0,46,31,1
3077,1,3077,-10,-2,0,47,31,1
3078,1,3078,-10,-1.5,0,48,31,1
3079,1,3079,-10,-1,0,49,31,1
3080,1,3080,-10,-0.5,0,50,31,1
3081,1,3081,-10,0,0,51,31,1
3082,1,3082,-10,0.5,0,52,31,1
3083,1,3083,-10,1,0,53,31,1
3084,1,3084,-10,1.5,0,54,31,1
3085,1,3085,-10,2,0,55,31,1
3086,1,3086,-10,2.5,0,56,31,1
3087,1,3087,-10,3,0,57,31,1
3088,1,3088,-10,3.5,0,58,31,1
3089,1,3089,-10,4,0,59,31,1
3090,1,3090,-10,4.5,0,60,31,1
3091,1,3091,-10,5,0,61,31,1
3092,1,3092,-10,5.5,0,62,31,1
3093,1,3093,-10,6,0,63,31,1
3094,1,3094,-10,6.5,0,64,31,1
3095,1,3095,-10,7,0,65,31,1
3096,1,3096,-10,7.5,0,66,31,1
3097,1,3097,-10,8,0,67,31,1
3098,1,3098,-10,8.5,0,68,31,1
3099,1,3099,-10,9,0,69,31,1
3100,1,3100,-10,9.5,0,70,31,1
3101,1,3101,-10,10,0,71,31,1
3102,1,3102,-10,10.5,0,72,31,1
3103,1,3103,-10,11,0,73,31,1
3104,1,3104,-10,11.5,0,74,31,1
3105,1,3105,-10,12,0,75,31,1
3106,1,3106,-10,12.5,0,76,31,1
3107,1,3107,-10,13,0,77,31,1
3108,1,3108,-10,13.5,0,78,31,1
3109,1,3109,-10,14,0,79,31,1
3110,1,3110,-10,14.5,0,80,31,1
3111,1,3111,-10,15,0,81,31,1
3112,1,3112,-10,15.5,0,82,31,1
3113,1,3113,-10,16,0,83,31,1
3114,1,3114,-10,16.5,0,84,31,1
3115,1,3115,-10,17,0,85,31,1
3116,1,3116,-10,17.5,0,86,31,1
3117,1,3117,-10,18,0,87,31,1
3118,1,3118,-10,18.5,0,88,31,1
3119,1,3119,-10,19,0,89,31,1
3120,1,3120,-10,19.5,0,90,31,1
3121,1,3121,-10,20,0,91,31,1
3122,1,3122,-10,20.5,0,92,31,1
3123,1,3123,-10,21,0,93,31,1
3124,1,3124,-10,21.5,0,94,31,1
3125,1,3125,-10,22,0,95,31,1
3126,1,3126,-10,22.5,0,96,31,1
3127,1,3127,-10,23,0,97,31,1
3128,1,3128,-10,23.5,0,98,31,1
3129,1,3129,-10,24,0,99,31,1
3130,1,3130,-10,24.5,0,100,31,1
3131,1,3131,-10,25,0,101,31,1
3132,1,3132,-9.5,-25,0,1,32,1
3133,1,3133,-9.5,-24.5,0,2,32,1
3134,1,3134,-9.5,-24,0,3,32,1
3135,1,3135,-9.5,-23.5,0,4,32,1
3136,1,3136,-9.5,-23,0,5,32,1
3137,1,3137,-9.5,-22.5,0,6,32,1
3138,1,3138,-9.5,-22,0,7,32,1
3139,1,3139,-9.5,-21.5,0,8,32,1
3140,1,3140,-9.5,-21,0,9,32,1
3141,1,3141,-9.5,-20.5,0,10,32,1
3142,1,3142,-9.5,-20,0,11,32,1
3143,1,3143,-9.5,-19.5,0,12,32,1
3144,1,3144,-9.5,-19,0,13,32,1
3145,1,3145,-9.5,-18.5,0,14,32,1
3146,1,3146,-9.5,-18,0,15,32,1
3147,1,3147,-9.5,-17.5,0,16,32,1
3148,1,3148,-9.5,-17,0,17,32,1
3149,1,3149,-9.5,-16.5,0,18,32,1
3150,1,3150,-9.5,-16,0,19,32,1
3151,1,3151,-9.5,-15.5,0,20,32,1
3152,1,3152,-9.5,-15,0,21,32,1
3153,1,3153,-9.5,-14.5,0,22,32,1
3154,1,3154,-9.5,-14,0,23,32,1
3155,1,3155,-9.5,-13.5,0,24,32,1
3156,1,3156,-9.5,-13,0,25,32,1
3157,1,3157,-9.5,-12.5,0,26,32,1
3158,1,3158,-9.5,-12,0,27,32,1
3159,1,3159,-9.5,-11.5,0,28,32,1
3160,1,3160,-9.5,-11,0,29,32,1
3161,1,3161,-9.5,-10.5,0,30,32,1
3162,1,3162,-9.5,-10,0,31,32,1
3163,1,3163,-9.5,-9.5,0,32,32,1
3164,1,3164,-9.5,-9,0,33,32,1
3165,1,3165,-9.5,-8.5,0,34,32,1
3166,1,3166,-9.5,-8,0,35,32,1
3167,1,3167,-9.5,-7.5,0,36,32,1
3168,1,3168,-9.5,-7,0,37,32,1
3169,1,3169,-9.5,-6.5,0,38,32,1
3170,1,3170,-9.5,-6,0,39,32,1
3171,1,3171,-9.5,-5.5,0,40,32,1
3172,1,3172,-9.5,-5,0,41,32,1
3173,1,3173,-9.5,-4.5,0,42,32,1
3174,1,3174,-9.5,-4,0,43,32,1
3175,1,3175,-9.5,-3.5,0,44,32,1
3176,1,3176,-9.5,-3,0,45,32,1
3177,1,3177,-9.5,-2.5,0,46,32,1
3178,1,3178,-9.5,-2,0,47,32,1
3179,1,3179,-9.5,-1.5,0,48,32,1
3180,1,3180,-9.5,-1,0,49,32,1
3181,1,3181,-9.5,-0.5,0,50,32,1
3182,1,3182,-9.5,0,0,51,32,1
3183,1,3183,-9.5,0.5,0,52,32,1
3184,1,3184,-9.5,1,0,53,32,1
3185,1,3185,-9.5,1.5,0,54,32,1
3186,1,3186,-9.5,2,0,55,32,1
3187,1,3187,-9.5,2.5,0,56,32,1
3188,1,3188,-9.5,3,0,57,32,1
3189,1,3189,-9.5,3.5,0,58,32,1
3190,1,3190,-9.5,4,0,59,32,1
3191,1,3191,-9.5,4.5,0,60,32,1
3192,1,3192,-9.5,5,0,61,32,1
3193,1,3193,-9.5,5.5,0,62,32,1
3194,1,3194,-9.5,6,0,63,32,1
3195,1,3195,-9.5,6.5,0,64,32,1
3196,1,3196,-9.5,7,0,65,32,1
3197,1,3197,-9.5,7.5,0,66,32,1
3198,1,3198,-9.5,8,0,67,32,1
3199,1,3199,-9.5,8.5,0,68,32,1
3200,1,3200,-9.5,9,0,69,32,1
3201,1,3201,-9.5,9.5,0,70,32,1
3202,1,3202,-9.5,10,0,71,32,1
3203,1,3203,-9.5,10.5,0,72,32,1
3204,1,3204,-9.5,11,0,73,32,1
3205,1,3205,-9.5,11.5,0,74,32,1
3206,1,3206,-9.5,12,0,75,32,1
3207,1,3207,-9.5,12.5,0,76,32,1
3208,1,3208,-9.5,13,0,77,32,1
3209,1,3209,-9.5,13.5,0,78,32,1
3210,1,3210,-9.5,14,0,79,32,1
3211,1,3211,-9.5,14.5,0,80,32,1
3212,1,3212,-9.5,15,0,81,32,1
3213,1,3213,-9.5,15.5,0,82,32,1
3214,1,3214,-9.5,16,0,83,32,1
3215,1,3215,-9.5,16.5,0,84,32,1
3216,1,3216,-9.5,17,0,85,32,1
3217,1,3217,-9.5,17.5,0,86,32,1
3218,1,3218,-9.5,18,0,87,32,1
3219,1,3219,-9.5,18.5,0,88,32,1
3220,1,3220,-9.5,19,0,89,32,1
3221,1,3221,-9.5,19.5,0,90,32,1
3222,1,3222,-9.5,20,0,91,32,1
3223,1,3223,-9.5,20.5,0,92,32,1
3224,1,3224,-9.5,21,0,93,32,1
3225,1,3225,-9.5,21.5,0,94,32,1
3226,1,3226,-9.5,22,0,95,32,1
3227,1,3227,-9.5,22.5,0,96,32,1
3228,1,3228,-9.5,23,0,97,32,1
3229,1,3229,-9.5,23.5,0,98,32,1
3230,1,3230,-9.5,24,0,99,32,1
3231,1,3231,-9.5,24.5,0,100,32,1
3232,1,3232,-9.5,25,0,101,32,1
3233,1,3233,-9,-25,0,1,33,1
3234,1,3234,-9,-24.5,0,2,33,1
3235,1,3235,-9,-24,0,3,33,1
3236,1,3236,-9,-23.5,0,4,33,1
3237,1,3237,-9,-23,0,5,33,1
3238,1,3238,-9,-22.5,0,6,33,1
3239,1,3239,-9,-22,0,7,33,1
3240,1,3240,-9,-21.5,0,8,33,1
3241,1,3241,-9,-21,0,9,33,1
3242,1,3242,-9,-20.5,0,10,33,1
3243,1,3243,-9,-20,0,11,33,1
3244,1,3244,-9,-19.5,0,12,33,1
3245,1,3245,-9,-19,0,13,33,1
3246,1,3246,-9,-18.5,0,14,33,1
3247,1,3247,-9,-18,0,15,33,1
3248,1,3248,-9,-17.5,0,16,33,1
3249,1,3249,-9,-17,0,17,33,1
3250,1,3250,-9,-16.5,0,18,33,1
3251,1,3251,-9,-16,0,19,33,1
3252,1,3252,-9,-15.5,0,20,33,1
3253,1,3253,-9,-15,0,21,33,1
3254,1,3254,-9,-14.5,0,22,33,1
3255,1,3255,-9,-14,0,23,33,1
3256,1,3256,-9,-13.5,0,24,33,1
3257,1,3257,-9,-13,0,25,33,1
3258,1,3258,-9,-12.5,0,26,33,1
3259,1,3259,-9,-12,0,27,33,1
3260,1,3260,-9,-11.5,0,28,33,1
3261,1,3261,-9,-11,0,29,33,1
3262,1,3262,-9,-10.5,0,30,33,1
3263,1,3263,-9,-10,0,31,33,1
3264,1,3264,-9,-9.5,0,32,33,1
3265,1,3265,-9,-9,0,33,33,1
3266,1,3266,-9,-8.5,0,34,33,1
3267,1,3267,-9,-8,0,35,33,1
3268,1,3268,-9,-7.5,0,36,33,1
3269,1,3269,-9,-7,0,37,33,1
3270,1,3270,-9,-6.5,0,38,33,1
3271,1,3271,-9,-6,0,39,33,1
3272,1,3272,-9,-5.5,0,40,33,1
3273,1,3273,-9,-5,0,41,33,1
3274,1,3274,-9,-4.5,0,42,33,1
3275,1,3275,-9,-4,0,43,33,1
3276,1,3276,-9,-3.5,0,44,33,1
3277,1,3277,-9,-3,0,45,33,1
3278,1,3278,-9,-2.5,0,46,33,1
3279,1,3279,-9,-2,0,47,33,1
3280,1,3280,-9,-1.5,0,48,33,1
3281,1,3281,-9,-1,0,49,33,1
3282,1,3282,-9,-0.5,0,50,33,1
